# reactions: 4
Time	S1	S2	S3	Fired Reaction
5.495850159696851e-06	99868.0	66.0	0.0	 2
5.50239542353856e-06	99866.0	67.0	0.0	 2
5.580892993333349e-06	99864.0	68.0	0.0	 2
5.644205710255985e-06	99862.0	69.0	0.0	 2
5.680983065648355e-06	99860.0	70.0	0.0	 2
5.800095873541138e-06	99858.0	71.0	0.0	 2
6.128560422308203e-06	99856.0	72.0	0.0	 2
6.330421489039925e-06	99854.0	73.0	0.0	 2
6.438961382402324e-06	99852.0	74.0	0.0	 2
6.483414746829689e-06	99850.0	75.0	0.0	 2
6.589475424789935e-06	99848.0	76.0	0.0	 2
6.7915398556100725e-06	99846.0	77.0	0.0	 2
6.9121776320967115e-06	99844.0	78.0	0.0	 2
7.018224405661298e-06	99842.0	79.0	0.0	 2
7.055087901423029e-06	99840.0	80.0	0.0	 2
7.088769958586658e-06	99838.0	81.0	0.0	 2
7.117742391829622e-06	99836.0	82.0	0.0	 2
7.1235043968647935e-06	99834.0	83.0	0.0	 2
7.180700577697812e-06	99832.0	84.0	0.0	 2
7.610157082999465e-06	99830.0	85.0	0.0	 2
7.634123496569106e-06	99828.0	86.0	0.0	 2
7.665421813470787e-06	99826.0	87.0	0.0	 2
7.700176766185816e-06	99824.0	88.0	0.0	 2
8.169441686544368e-06	99822.0	89.0	0.0	 2
8.227153815680165e-06	99820.0	90.0	0.0	 2
8.22884249662145e-06	99818.0	91.0	0.0	 2
8.35130416627115e-06	99816.0	92.0	0.0	 2
8.520134203412531e-06	99814.0	93.0	0.0	 2
8.549475227050314e-06	99812.0	94.0	0.0	 2
8.674524094591116e-06	99810.0	95.0	0.0	 2
8.785063167616677e-06	99808.0	96.0	0.0	 2
8.838520798699728e-06	99806.0	97.0	0.0	 2
9.124298947181513e-06	99804.0	98.0	0.0	 2
9.419421723541982e-06	99802.0	99.0	0.0	 2
9.481048179703712e-06	99800.0	100.0	0.0	 2
9.516230314443051e-06	99798.0	101.0	0.0	 2
9.78491061388744e-06	99796.0	102.0	0.0	 2
9.797658595592663e-06	99794.0	103.0	0.0	 2
9.835642931809864e-06	99792.0	104.0	0.0	 2
1.0071476141166209e-05	99790.0	105.0	0.0	 2
1.0461679792718558e-05	99788.0	106.0	0.0	 2
1.0582615255858013e-05	99786.0	107.0	0.0	 2
1.0762846352548876e-05	99784.0	108.0	0.0	 2
1.079429794531792e-05	99782.0	109.0	0.0	 2
1.0827690829376194e-05	99780.0	110.0	0.0	 2
1.090976153266948e-05	99778.0	111.0	0.0	 2
1.1200649949870831e-05	99776.0	112.0	0.0	 2
1.1210809118656713e-05	99774.0	113.0	0.0	 2
1.1252716478180936e-05	99772.0	114.0	0.0	 2
1.1298006767843607e-05	99770.0	115.0	0.0	 2
1.1302927881143955e-05	99768.0	116.0	0.0	 2
1.1373613548672122e-05	99766.0	117.0	0.0	 2
1.1553900046088504e-05	99764.0	118.0	0.0	 2
1.1619508791094659e-05	99762.0	119.0	0.0	 2
1.1682286027824494e-05	99760.0	120.0	0.0	 2
1.1734306673257969e-05	99758.0	121.0	0.0	 2
1.1829183417858617e-05	99756.0	122.0	0.0	 2
1.187954237872277e-05	99754.0	123.0	0.0	 2
1.1895733723934885e-05	99752.0	124.0	0.0	 2
1.2019590617428086e-05	99750.0	125.0	0.0	 2
1.208110564502926e-05	99748.0	126.0	0.0	 2
1.2084980219052284e-05	99746.0	127.0	0.0	 2
1.2503251767019439e-05	99744.0	128.0	0.0	 2
1.2540470374214448e-05	99742.0	129.0	0.0	 2
1.2578405040863473e-05	99740.0	130.0	0.0	 2
1.28045255345777e-05	99738.0	131.0	0.0	 2
1.290474963481137e-05	99736.0	132.0	0.0	 2
1.29414249126955e-05	99734.0	133.0	0.0	 2
1.3385570512414274e-05	99732.0	134.0	0.0	 2
1.3408218548998556e-05	99730.0	135.0	0.0	 2
1.3461460638551558e-05	99728.0	136.0	0.0	 2
1.3534737903846302e-05	99726.0	137.0	0.0	 2
1.3668903687860137e-05	99724.0	138.0	0.0	 2
1.368220870652391e-05	99722.0	139.0	0.0	 2
1.3944784434964834e-05	99720.0	140.0	0.0	 2
1.4006092016322573e-05	99718.0	141.0	0.0	 2
1.4144526705590503e-05	99716.0	142.0	0.0	 2
1.4160212047518389e-05	99714.0	143.0	0.0	 2
1.4336786333334547e-05	99712.0	144.0	0.0	 2
1.4587794040681535e-05	99710.0	145.0	0.0	 2
1.4788868663265843e-05	99708.0	146.0	0.0	 2
1.4868631079210496e-05	99706.0	147.0	0.0	 2
1.4904559127699743e-05	99704.0	148.0	0.0	 2
1.4921103819145592e-05	99702.0	149.0	0.0	 2
1.506363782766116e-05	99700.0	150.0	0.0	 2
1.5146465941218099e-05	99698.0	151.0	0.0	 2
1.5181654785757486e-05	99696.0	152.0	0.0	 2
1.540911761826345e-05	99694.0	153.0	0.0	 2
1.5636755879834362e-05	99692.0	154.0	0.0	 2
1.571972934656075e-05	99690.0	155.0	0.0	 2
1.577348688990403e-05	99688.0	156.0	0.0	 2
1.5962834336458697e-05	99686.0	157.0	0.0	 2
1.602227645004187e-05	99684.0	158.0	0.0	 2
1.6203972449820302e-05	99682.0	159.0	0.0	 2
1.620518412837082e-05	99680.0	160.0	0.0	 2
1.621364960561994e-05	99678.0	161.0	0.0	 2
1.628213101412089e-05	99676.0	162.0	0.0	 2
1.6567706146926152e-05	99674.0	163.0	0.0	 2
1.6841172635533053e-05	99672.0	164.0	0.0	 2
1.6987455262003e-05	99670.0	165.0	0.0	 2
1.7024282019397613e-05	99668.0	166.0	0.0	 2
1.7047815194682914e-05	99666.0	167.0	0.0	 2
1.7109962792756496e-05	99664.0	168.0	0.0	 2
1.7432676189717926e-05	99662.0	169.0	0.0	 2
1.745302885427262e-05	99661.0	169.0	0.0	 1
1.758399576429324e-05	99659.0	170.0	0.0	 2
1.760388052986027e-05	99657.0	171.0	0.0	 2
1.762934817820723e-05	99655.0	172.0	0.0	 2
1.7643962721549318e-05	99653.0	173.0	0.0	 2
1.771691406610266e-05	99651.0	174.0	0.0	 2
1.7733971013119375e-05	99649.0	175.0	0.0	 2
1.7929175671564647e-05	99647.0	176.0	0.0	 2
1.807208713085117e-05	99645.0	177.0	0.0	 2
1.8158454368238097e-05	99643.0	178.0	0.0	 2
1.8185204853976115e-05	99641.0	179.0	0.0	 2
1.8262350079760166e-05	99639.0	180.0	0.0	 2
1.860059336254829e-05	99637.0	181.0	0.0	 2
1.886257542379782e-05	99635.0	182.0	0.0	 2
1.8972579345591795e-05	99633.0	183.0	0.0	 2
1.9117029139465983e-05	99631.0	184.0	0.0	 2
1.9142777209111577e-05	99629.0	185.0	0.0	 2
1.915140483951604e-05	99627.0	186.0	0.0	 2
1.9215674394972658e-05	99625.0	187.0	0.0	 2
1.9241456646785233e-05	99623.0	188.0	0.0	 2
1.9389880355110317e-05	99621.0	189.0	0.0	 2
1.982846466763596e-05	99619.0	190.0	0.0	 2
1.9844429558950505e-05	99617.0	191.0	0.0	 2
1.9864118897979673e-05	99615.0	192.0	0.0	 2
1.999964685369581e-05	99613.0	193.0	0.0	 2
2.0083055940708487e-05	99611.0	194.0	0.0	 2
2.010889004303516e-05	99609.0	195.0	0.0	 2
2.0165527904774945e-05	99607.0	196.0	0.0	 2
2.0246909371362485e-05	99605.0	197.0	0.0	 2
2.0247025438671756e-05	99603.0	198.0	0.0	 2
2.0253278472159083e-05	99601.0	199.0	0.0	 2
2.0424313144579263e-05	99599.0	200.0	0.0	 2
2.0606356785979337e-05	99597.0	201.0	0.0	 2
2.0790678920873363e-05	99595.0	202.0	0.0	 2
2.0985871255423672e-05	99593.0	203.0	0.0	 2
2.107731293155437e-05	99591.0	204.0	0.0	 2
2.1237025532380785e-05	99589.0	205.0	0.0	 2
2.1256014210664544e-05	99587.0	206.0	0.0	 2
2.1306514976261266e-05	99585.0	207.0	0.0	 2
2.131847208731363e-05	99583.0	208.0	0.0	 2
2.1375884325382573e-05	99581.0	209.0	0.0	 2
2.1388535456020644e-05	99579.0	210.0	0.0	 2
2.1691594059793985e-05	99577.0	211.0	0.0	 2
2.1693225289301277e-05	99575.0	212.0	0.0	 2
2.1730036074631824e-05	99573.0	213.0	0.0	 2
2.1910972356746897e-05	99571.0	214.0	0.0	 2
2.193074723515273e-05	99569.0	215.0	0.0	 2
2.1998422912704624e-05	99567.0	216.0	0.0	 2
2.2108625037692006e-05	99565.0	217.0	0.0	 2
2.2141900444569798e-05	99563.0	218.0	0.0	 2
2.2258297018800477e-05	99561.0	219.0	0.0	 2
2.2352084172603094e-05	99559.0	220.0	0.0	 2
2.23811851276777e-05	99557.0	221.0	0.0	 2
2.255700721140727e-05	99555.0	222.0	0.0	 2
2.2694544785121904e-05	99553.0	223.0	0.0	 2
2.2832490432050427e-05	99551.0	224.0	0.0	 2
2.285530805143798e-05	99549.0	225.0	0.0	 2
2.2951183563722417e-05	99547.0	226.0	0.0	 2
2.297531828253196e-05	99545.0	227.0	0.0	 2
2.3002772122853658e-05	99543.0	228.0	0.0	 2
2.3043041940524756e-05	99541.0	229.0	0.0	 2
2.31675072863761e-05	99539.0	230.0	0.0	 2
2.3390644915871897e-05	99537.0	231.0	0.0	 2
2.3399330350184217e-05	99535.0	232.0	0.0	 2
2.3526931059140276e-05	99533.0	233.0	0.0	 2
2.3827828026324458e-05	99531.0	234.0	0.0	 2
2.387618273158708e-05	99529.0	235.0	0.0	 2
2.3984639378182112e-05	99527.0	236.0	0.0	 2
2.4011360949117357e-05	99525.0	237.0	0.0	 2
2.403730138306185e-05	99523.0	238.0	0.0	 2
2.4174717122885352e-05	99521.0	239.0	0.0	 2
2.4878182496314794e-05	99519.0	240.0	0.0	 2
2.504519494860108e-05	99517.0	241.0	0.0	 2
2.5171437845084333e-05	99515.0	242.0	0.0	 2
2.526704609488538e-05	99513.0	243.0	0.0	 2
2.5454164280893316e-05	99511.0	244.0	0.0	 2
